 ,baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
6983,444.379,54.147,1273.156,302.306,1.161,0.902,2.734,2.124,2.429,3.790,21.919,0.468,0.363,0.495,0.390,1.167,0.918,0.742,9
6984,389.608,59.536,2023.721,303.890,1.579,0.960,3.718,2.261,2.990,3.234,13.983,0.372,0.226,0.406,0.246,0.955,0.579,0.558,9
6985,425.716,46.161,1711.025,324.872,1.287,0.775,3.030,1.826,2.428,3.616,21.112,0.604,0.374,0.636,0.355,1.498,0.836,0.858,9
6986,444.035,74.012,1240.145,369.227,0.860,0.858,2.025,2.021,2.023,3.536,25.664,0.304,0.302,0.303,0.310,0.714,0.730,0.511,9
6987,462.816,74.406,653.173,381.078,1.009,0.450,2.376,1.059,1.717,3.896,34.304,0.463,0.578,0.469,0.299,1.106,0.703,0.655,9
6988,415.211,71.271,1801.318,404.030,0.964,0.645,2.269,1.518,1.894,2.994,22.276,0.327,0.255,0.338,0.184,0.797,0.433,0.453,9
6989,493.100,45.100,442.133,424.046,0.943,1.195,2.222,2.815,2.518,3.848,21.021,0.442,0.559,0.464,0.594,1.092,1.398,0.887,9
6990,467.166,53.135,688.579,435.174,1.505,1.800,3.543,4.240,3.891,5.573,13.296,0.372,0.449,0.472,0.560,1.112,1.319,0.863,9
6991,409.314,44.335,1988.237,536.213,1.131,1.180,2.663,2.779,2.721,4.277,20.412,0.521,0.543,0.564,0.588,1.329,1.385,0.960,9
6992,492.618,42.645,569.487,543.533,1.162,1.263,2.736,2.973,2.855,4.100,18.034,0.491,0.534,0.539,0.585,1.270,1.378,0.937,9
6993,493.959,47.811,450.273,555.470,0.974,1.765,2.293,4.156,3.224,4.347,17.180,0.348,0.633,0.391,0.700,0.920,1.649,0.944,9
6994,503.780,41.901,386.465,628.556,1.081,0.878,2.545,2.068,2.306,3.906,24.491,0.622,0.502,0.655,0.555,1.543,1.308,1.011,9
6995,494.051,85.914,270.049,639.395,0.716,1.041,1.687,2.451,2.069,3.984,27.463,0.258,0.351,0.215,0.365,0.505,0.860,0.499,9
6996,498.834,60.989,448.513,643.933,1.324,1.135,3.117,2.674,2.895,4.291,18.473,0.401,0.344,0.441,0.379,1.037,0.892,0.684,9
6997,503.059,72.409,400.335,680.246,0.646,0.815,1.520,1.919,1.719,3.399,35.997,0.285,0.348,0.373,0.356,0.880,0.838,0.607,9
6998,494.441,84.155,445.409,687.099,0.579,0.635,1.365,1.495,1.430,3.029,58.528,0.237,0.302,0.494,0.223,1.163,0.526,0.638,9
6999,507.058,45.303,44.843,688.761,0.708,1.401,1.666,3.299,2.483,4.345,25.432,0.436,0.812,0.397,0.853,0.934,2.008,1.107,9
7000,483.459,74.682,243.905,693.412,0.887,1.148,2.089,2.703,2.396,3.464,20.247,0.244,0.314,0.248,0.332,0.585,0.781,0.488,9
7001,498.051,68.051,8.191,745.863,1.000,1.033,2.354,2.432,2.393,3.716,21.630,0.319,0.329,0.336,0.346,0.790,0.816,0.568,9
7002,472.430,53.952,1240.335,762.965,1.004,1.455,2.364,3.426,2.895,4.022,17.840,0.331,0.480,0.365,0.524,0.860,1.235,0.752,9
7003,498.836,54.401,199.684,763.649,1.741,0.696,4.100,1.638,2.869,4.678,27.085,0.790,0.312,0.847,0.412,1.995,0.971,1.109,9
7004,475.634,61.220,1224.932,767.498,0.572,0.896,1.346,2.109,1.728,3.333,27.265,0.381,0.430,0.244,0.459,0.575,1.080,0.612,9
7005,488.123,64.164,245.131,797.913,0.930,1.427,2.189,3.360,2.774,4.005,19.218,0.280,0.429,0.298,0.463,0.702,1.090,0.648,9
7006,489.420,50.393,338.654,801.496,0.921,1.568,2.170,3.693,2.931,4.798,21.799,0.395,0.675,0.440,0.732,1.036,1.724,1.006,9
7007,470.460,77.446,1151.276,807.843,0.831,0.916,1.958,2.157,2.058,3.708,26.676,0.286,0.316,0.302,0.323,0.710,0.760,0.520,9
7008,470.385,39.731,1142.064,809.364,1.055,1.189,2.485,2.800,2.642,4.549,22.803,0.606,0.683,0.650,0.735,1.532,1.730,1.155,9
7009,421.371,39.188,818.383,832.791,1.237,1.002,2.913,2.359,2.636,3.940,19.990,0.631,0.511,0.677,0.548,1.595,1.291,1.026,9
7010,493.137,55.892,387.667,856.353,0.987,0.792,2.324,1.865,2.095,4.106,29.819,0.511,0.406,0.534,0.460,1.258,1.084,0.830,9
7011,477.222,61.034,1009.360,928.312,0.862,1.470,2.029,3.462,2.746,4.129,20.881,0.290,0.497,0.326,0.533,0.767,1.254,0.735,9
7012,509.163,60.852,907.951,937.894,0.902,1.144,2.125,2.694,2.410,4.041,23.371,0.352,0.444,0.359,0.469,0.844,1.103,0.695,9
7013,463.654,60.522,1469.138,939.817,1.688,0.636,3.974,1.498,2.736,4.477,25.133,0.713,0.311,0.751,0.277,1.767,0.652,0.942,9
7014,448.340,47.393,1622.228,943.019,1.182,1.167,2.783,2.749,2.766,3.808,17.626,0.440,0.434,0.479,0.473,1.127,1.113,0.792,9
7015,465.226,41.491,1398.437,962.702,0.867,0.774,2.041,1.822,1.932,3.842,30.952,0.620,0.557,0.677,0.605,1.595,1.424,1.069,9
7016,433.634,66.880,1833.463,966.222,1.032,0.931,2.430,2.193,2.311,3.548,21.781,0.336,0.303,0.355,0.318,0.836,0.748,0.561,9
7017,514.887,83.288,40.034,966.771,1.042,0.938,2.454,2.208,2.331,3.943,23.898,0.300,0.270,0.314,0.283,0.739,0.666,0.498,9
7018,450.886,75.383,1502.982,984.068,0.923,0.728,2.173,1.715,1.944,3.427,25.214,0.328,0.273,0.329,0.232,0.775,0.546,0.474,9
7019,513.010,68.525,33.098,986.951,0.782,1.120,1.841,2.638,2.240,3.874,24.678,0.298,0.416,0.278,0.434,0.654,1.022,0.607,9
7020,467.209,70.420,1289.733,988.074,0.946,0.985,2.227,2.319,2.273,3.917,24.538,0.330,0.344,0.347,0.357,0.818,0.842,0.587,9
7021,512.539,60.799,393.912,1002.886,0.639,1.560,1.505,3.674,2.590,4.066,22.924,0.302,0.632,0.229,0.669,0.540,1.576,0.833,9
7022,443.128,49.552,1544.337,1025.407,1.893,1.371,4.457,3.228,3.842,6.186,15.341,0.584,0.421,0.712,0.533,1.676,1.255,1.047,9
7023,440.257,62.904,1860.953,1069.580,2.351,1.799,5.536,4.237,4.887,8.826,12.226,0.453,0.325,0.684,0.521,1.611,1.226,1.012,9
7024,491.806,81.280,1354.350,1078.944,0.548,1.095,1.291,2.578,1.935,4.061,63.345,0.316,0.463,0.500,0.477,1.179,1.122,0.814,9
7025,429.294,68.413,1831.488,1082.849,1.000,1.982,2.356,4.666,3.511,4.721,17.325,0.249,0.510,0.285,0.592,0.670,1.394,0.773,9
7026,495.962,70.506,510.397,1092.948,1.863,0.906,4.387,2.133,3.260,4.345,17.629,0.469,0.228,0.517,0.244,1.217,0.575,0.673,9
7027,475.855,27.853,1202.871,1103.365,1.266,1.260,2.981,2.966,2.974,4.514,18.344,0.834,0.830,0.928,0.923,2.184,2.173,1.540,9
7028,448.287,75.348,1583.255,1115.725,0.749,0.833,1.763,1.962,1.863,3.435,28.358,0.282,0.310,0.293,0.323,0.689,0.761,0.513,9
7029,518.097,65.725,131.802,1126.944,0.563,0.909,1.325,2.141,1.733,4.168,39.949,0.460,0.524,0.384,0.519,0.905,1.223,0.761,9
7030,480.281,75.915,697.104,1129.715,0.985,0.694,2.320,1.635,1.977,3.585,28.730,0.358,0.260,0.367,0.288,0.864,0.678,0.549,9
7031,450.743,77.133,1589.968,1141.899,1.050,0.467,2.473,1.099,1.786,3.424,30.416,0.399,0.437,0.406,0.246,0.955,0.578,0.558,9
7032,447.041,93.166,2046.146,1161.424,0.954,1.818,2.246,4.280,3.263,5.711,17.500,0.187,0.332,0.229,0.382,0.538,0.901,0.525,9
7033,473.101,65.349,1213.821,1224.038,0.988,0.767,2.326,1.805,2.065,3.742,25.976,0.409,0.329,0.422,0.293,0.994,0.690,0.605,9
7034,420.854,61.715,2002.778,1236.296,0.770,1.232,1.813,2.902,2.358,3.781,23.318,0.297,0.468,0.303,0.491,0.714,1.157,0.680,9
7035,499.263,108.164,704.564,1251.087,0.666,0.730,1.569,1.720,1.645,3.310,37.786,0.180,0.223,0.291,0.191,0.685,0.449,0.409,9
7036,515.730,59.527,234.969,1260.078,1.142,0.735,2.690,1.731,2.210,3.877,24.979,0.502,0.340,0.523,0.296,1.230,0.696,0.707,9
7037,508.403,118.506,392.287,1270.581,0.520,0.648,1.225,1.527,1.376,3.523,80.357,0.321,0.215,0.363,0.356,0.856,0.838,0.599,9
7038,521.424,41.194,197.712,1281.129,1.130,1.269,2.662,2.988,2.825,4.019,17.998,0.494,0.554,0.541,0.606,1.273,1.428,0.956,9
7039,496.495,76.361,569.799,1290.085,1.167,0.591,2.749,1.393,2.071,3.455,23.696,0.394,0.260,0.407,0.178,0.957,0.420,0.523,9
7040,438.909,60.097,1735.927,1307.734,0.918,1.198,2.161,2.822,2.491,3.788,20.954,0.324,0.421,0.334,0.447,0.787,1.052,0.657,9
7041,439.796,71.069,1765.559,1309.846,0.807,0.829,1.900,1.952,1.926,3.363,26.905,0.292,0.309,0.340,0.304,0.800,0.715,0.536,9
7042,521.267,51.589,219.095,1360.011,0.900,1.633,2.119,3.846,2.982,3.871,17.584,0.309,0.561,0.326,0.613,0.767,1.444,0.817,9
7043,532.041,72.432,70.646,1359.153,0.828,0.563,1.949,1.325,1.637,3.960,37.681,0.425,0.415,0.460,0.307,1.082,0.722,0.651,9
7044,522.240,72.411,224.306,1365.335,0.690,0.822,1.625,1.935,1.780,4.161,38.831,0.349,0.406,0.403,0.439,0.950,1.033,0.702,9
7045,531.472,152.208,225.687,1387.385,0.490,0.468,1.155,1.103,1.129,3.739,369.583,0.433,0.478,0.545,0.945,1.283,2.224,1.284,9
7046,502.841,124.702,336.507,1390.394,0.671,0.635,1.581,1.496,1.538,3.608,56.534,0.182,0.185,0.305,0.299,0.719,0.704,0.503,9
7047,522.423,49.206,30.201,1418.051,0.874,0.762,2.058,1.795,1.926,3.641,27.315,0.509,0.459,0.516,0.406,1.216,0.956,0.773,9
7048,524.456,60.545,271.497,1420.752,1.747,0.573,4.114,1.348,2.731,4.680,32.912,0.813,0.360,0.858,0.367,2.020,0.865,1.099,9
7049,484.608,61.349,947.206,1428.179,1.414,1.639,3.330,3.859,3.595,5.652,15.386,0.354,0.410,0.434,0.495,1.023,1.166,0.776,9
7050,506.916,62.161,841.632,1438.555,0.755,0.685,1.778,1.614,1.696,3.871,43.779,0.422,0.363,0.498,0.557,1.172,1.313,0.880,9
7051,509.386,86.188,573.052,1442.536,0.993,0.525,2.338,1.237,1.787,3.071,99.959,0.334,0.157,0.340,0.657,0.801,1.547,0.871,9
7052,438.753,64.864,1814.363,1445.817,0.748,1.594,1.762,3.754,2.758,3.546,19.622,0.211,0.457,0.262,0.486,0.617,1.145,0.651,9
7053,521.985,83.264,357.289,1461.423,0.723,0.955,1.703,2.249,1.976,3.717,29.422,0.250,0.325,0.275,0.342,0.648,0.805,0.517,9
7054,510.311,99.087,262.085,1464.080,0.701,0.776,1.650,1.828,1.739,3.056,24.636,0.206,0.218,0.169,0.197,0.398,0.464,0.305,9
7055,516.749,83.305,31.092,1479.806,1.120,0.508,2.638,1.196,1.917,3.969,41.532,0.445,0.388,0.456,0.304,1.073,0.716,0.645,9
7056,495.050,57.037,680.456,1490.905,1.081,1.043,2.545,2.457,2.501,4.091,22.314,0.423,0.408,0.451,0.433,1.063,1.020,0.737,9
7057,431.036,48.399,1820.949,1546.268,0.970,1.403,2.283,3.304,2.793,3.708,17.428,0.351,0.507,0.375,0.549,0.884,1.292,0.783,9
7058,530.829,91.591,134.677,1565.069,0.979,0.514,2.305,1.209,1.757,3.507,27.843,0.325,0.301,0.334,0.173,0.786,0.408,0.443,9
7059,462.111,46.469,1325.113,1568.663,1.488,1.041,3.504,2.453,2.978,4.934,20.764,0.664,0.465,0.730,0.516,1.720,1.215,1.053,9
7060,511.436,47.168,218.647,1572.404,0.942,1.869,2.217,4.400,3.309,4.743,18.614,0.367,0.734,0.418,0.814,0.984,1.916,1.077,9
7061,500.170,53.056,66.090,1577.231,1.292,1.108,3.042,2.610,2.826,4.875,22.057,0.537,0.461,0.584,0.503,1.375,1.184,0.907,9
7062,508.998,68.101,378.702,1626.388,0.942,1.011,2.219,2.382,2.300,4.271,26.440,0.364,0.391,0.386,0.414,0.908,0.974,0.666,9
7063,519.547,47.091,597.145,1632.118,0.929,1.668,2.187,3.928,3.057,4.634,19.779,0.392,0.703,0.425,0.766,1.000,1.805,1.032,9
7064,495.174,57.516,726.816,1633.585,1.468,1.586,3.456,3.735,3.596,5.675,15.502,0.395,0.427,0.482,0.515,1.135,1.214,0.831,9
7065,440.615,53.746,1735.511,1647.816,1.578,0.887,3.717,2.088,2.903,3.991,18.547,0.547,0.308,0.591,0.328,1.391,0.773,0.796,9
7066,455.840,83.040,1683.798,1648.527,0.448,0.916,1.056,2.156,1.606,3.089,66.554,0.561,0.337,0.413,0.354,0.972,0.833,0.640,9
7067,497.231,50.517,871.140,1657.454,1.146,0.805,2.699,1.897,2.298,3.928,25.694,0.561,0.386,0.587,0.459,1.383,1.082,0.878,9
7068,495.587,149.812,802.388,1675.653,0.484,0.888,1.140,2.090,1.615,3.815,183.777,0.280,0.243,0.577,0.256,1.360,0.602,0.743,9
7069,525.294,69.409,229.614,1675.289,1.506,0.681,3.546,1.603,2.574,4.722,29.404,0.604,0.283,0.636,0.326,1.497,0.767,0.841,9
7070,432.781,56.755,1988.719,1698.952,1.770,2.151,4.167,5.065,4.616,7.509,11.741,0.349,0.445,0.522,0.646,1.230,1.521,0.978,9
7071,501.037,59.055,893.583,1713.230,1.302,0.944,3.067,2.224,2.645,3.796,19.382,0.428,0.310,0.458,0.332,1.079,0.782,0.667,9
7072,464.623,40.594,1358.944,1716.425,1.385,0.727,3.261,1.712,2.486,4.020,26.145,0.808,0.407,0.852,0.559,2.006,1.316,1.200,9
7073,464.538,59.733,1353.043,1720.271,0.845,2.201,1.991,5.184,3.587,4.562,17.825,0.255,0.669,0.264,0.757,0.622,1.783,0.944,9
7074,512.579,55.848,468.985,1722.170,0.771,1.000,1.815,2.355,2.085,4.482,30.793,0.458,0.574,0.409,0.593,0.963,1.397,0.848,9
7075,462.042,113.159,1497.019,1762.864,0.514,0.558,1.211,1.313,1.262,3.094,30.247,0.283,0.256,0.152,0.178,0.359,0.420,0.276,9
7076,474.594,62.450,1180.798,1769.759,0.861,1.199,2.028,2.823,2.426,4.235,24.595,0.342,0.474,0.355,0.501,0.836,1.180,0.723,9
7077,494.012,61.700,978.855,1785.725,1.144,0.798,2.694,1.880,2.287,3.553,22.757,0.419,0.293,0.439,0.313,1.033,0.737,0.635,9
7078,518.443,59.328,154.603,1790.893,1.379,0.906,3.247,2.133,2.690,4.490,22.624,0.530,0.349,0.567,0.365,1.335,0.859,0.794,9
7079,504.701,39.132,770.725,1793.006,1.409,1.398,3.318,3.291,3.304,5.164,16.889,0.608,0.603,0.707,0.702,1.665,1.653,1.173,9
7080,489.241,97.061,872.598,1799.470,0.918,0.548,2.162,1.290,1.726,3.623,92.564,0.326,0.163,0.343,0.595,0.808,1.402,0.809,9
7081,499.356,111.330,714.674,1807.661,0.471,0.816,1.110,1.922,1.516,3.256,136.094,0.428,0.268,0.568,0.289,1.336,0.680,0.750,9
7082,448.506,50.424,1662.538,1813.436,0.853,1.022,2.008,2.406,2.207,3.545,23.758,0.389,0.470,0.437,0.495,1.029,1.165,0.777,9
7083,470.760,69.684,1230.973,1825.575,1.328,1.149,3.127,2.706,2.916,4.008,17.209,0.328,0.283,0.359,0.313,0.845,0.736,0.560,9
7084,517.943,57.018,513.679,1829.355,1.196,1.463,2.816,3.445,3.130,5.009,18.711,0.392,0.480,0.444,0.540,1.046,1.271,0.823,9
7085,475.315,41.025,67.329,1832.909,1.905,1.057,4.487,2.489,3.488,4.904,16.813,0.780,0.431,0.883,0.495,2.078,1.166,1.192,9
7086,468.124,61.765,49.542,1865.968,0.603,2.071,1.420,4.878,3.149,3.725,32.668,0.165,0.649,0.412,0.708,0.970,1.668,0.965,9
7087,439.108,42.084,1760.707,1872.286,0.911,1.520,2.145,3.579,2.862,3.798,17.895,0.385,0.644,0.423,0.696,0.995,1.639,0.959,9
7088,477.666,37.873,1102.751,1875.094,1.139,1.145,2.682,2.697,2.689,4.628,22.465,0.676,0.679,0.731,0.734,1.720,1.729,1.219,9
7089,524.531,69.932,438.326,1899.653,0.663,0.879,1.562,2.069,1.815,3.930,37.669,0.325,0.418,0.406,0.443,0.957,1.043,0.708,9
7090,444.359,50.337,2.387,1929.664,1.594,0.993,3.754,2.339,3.047,5.035,17.855,0.569,0.347,0.653,0.399,1.538,0.939,0.901,9
7091,508.896,51.860,204.269,1940.470,0.935,1.775,2.202,4.179,3.190,4.177,17.908,0.318,0.623,0.351,0.710,0.826,1.672,0.933,9
7092,508.380,64.097,561.941,1986.322,1.027,0.890,2.418,2.096,2.257,3.934,25.100,0.401,0.346,0.418,0.370,0.983,0.872,0.657,9
7093,471.142,72.611,1283.109,1985.981,0.940,0.794,2.214,1.869,2.042,3.882,27.334,0.368,0.318,0.375,0.292,0.883,0.687,0.559,9
7094,462.529,57.785,1405.208,1989.680,0.624,1.298,1.469,3.056,2.262,4.886,33.913,0.426,0.753,0.392,0.782,0.923,1.843,1.030,9
7095,432.840,38.998,1739.280,1997.744,1.190,1.149,2.803,2.706,2.754,4.225,19.714,0.602,0.581,0.654,0.632,1.541,1.487,1.071,9
7096,484.644,99.970,903.801,2011.022,0.666,0.724,1.568,1.705,1.636,3.417,30.234,0.237,0.249,0.216,0.205,0.508,0.483,0.351,9
7097,449.476,40.553,1443.404,2010.594,0.968,1.396,2.280,3.287,2.783,5.239,24.889,0.591,0.854,0.650,0.923,1.531,2.173,1.329,9
7098,458.632,71.489,1283.175,2018.871,1.994,0.440,4.695,1.036,2.865,3.840,32.128,0.650,0.472,0.704,0.279,1.658,0.657,0.892,9
7099,464.044,75.800,1205.781,2030.837,0.803,0.919,1.892,2.163,2.027,2.958,21.530,0.232,0.264,0.235,0.269,0.554,0.634,0.421,9
7100,417.762,37.142,1370.764,12.687,1.621,1.012,3.818,2.384,3.101,3.984,16.077,0.701,0.437,0.773,0.489,1.819,1.152,1.077,9
7101,434.037,76.154,1534.165,20.385,0.940,0.825,2.213,1.943,2.078,3.726,26.969,0.327,0.283,0.335,0.318,0.790,0.748,0.544,9
7102,425.711,40.399,729.048,25.154,0.824,1.273,1.941,2.998,2.470,4.047,22.881,0.485,0.738,0.470,0.780,1.107,1.836,1.072,9
7103,450.702,38.167,453.646,58.632,1.318,1.080,3.103,2.543,2.823,4.364,19.717,0.680,0.558,0.742,0.611,1.748,1.438,1.132,9
7104,478.017,44.961,294.698,95.900,1.192,0.961,2.807,2.264,2.535,3.743,20.126,0.535,0.433,0.571,0.455,1.344,1.071,0.859,9
7105,469.546,49.210,141.079,151.267,1.370,1.068,3.227,2.514,2.871,4.664,20.561,0.572,0.446,0.627,0.490,1.476,1.154,0.936,9
7106,418.481,58.042,1686.495,170.496,0.929,1.225,2.187,2.884,2.536,3.696,20.165,0.319,0.422,0.350,0.450,0.824,1.059,0.671,9
7107,395.183,69.200,1923.593,184.990,0.931,0.793,2.193,1.868,2.030,3.377,24.166,0.333,0.292,0.352,0.267,0.830,0.629,0.521,9
7108,394.058,61.806,1904.391,231.351,1.016,0.998,2.392,2.350,2.371,3.744,22.167,0.363,0.357,0.385,0.379,0.908,0.892,0.636,9
7109,435.125,59.903,918.089,245.993,0.807,1.866,1.901,4.394,3.147,4.215,19.039,0.265,0.610,0.261,0.677,0.615,1.593,0.854,9
7110,447.428,106.166,1159.644,248.690,0.621,0.759,1.462,1.788,1.625,3.463,43.964,0.206,0.240,0.301,0.263,0.709,0.620,0.471,9
7111,416.656,60.263,1722.047,296.279,1.178,0.694,2.773,1.635,2.204,3.404,24.209,0.455,0.277,0.474,0.306,1.117,0.720,0.664,9
7112,490.856,56.813,158.185,322.474,0.962,1.407,2.266,3.313,2.789,4.551,21.545,0.366,0.534,0.394,0.577,0.928,1.359,0.823,9
7113,443.053,30.001,1109.216,328.860,1.254,1.032,2.954,2.431,2.692,4.055,19.812,0.829,0.683,0.895,0.735,2.107,1.730,1.363,9
7114,464.880,66.312,667.444,364.679,0.779,1.120,1.833,2.637,2.235,3.663,25.272,0.274,0.404,0.337,0.423,0.794,0.996,0.637,9
7115,453.092,61.019,782.705,382.580,0.695,1.225,1.636,2.885,2.261,3.301,23.134,0.257,0.442,0.293,0.461,0.690,1.086,0.643,9
7116,442.652,47.067,889.302,385.569,1.090,0.862,2.567,2.029,2.298,4.309,27.279,0.621,0.486,0.652,0.543,1.536,1.279,0.999,9
7117,399.961,78.967,2039.829,396.729,0.644,1.049,1.516,2.471,1.993,2.882,21.605,0.208,0.295,0.177,0.305,0.418,0.718,0.415,9
7118,501.829,94.548,129.141,397.611,0.566,0.981,1.333,2.309,1.821,3.763,31.102,0.271,0.332,0.196,0.344,0.461,0.809,0.465,9
7119,481.914,69.792,240.226,403.955,0.778,0.990,1.832,2.331,2.081,3.721,26.405,0.300,0.377,0.304,0.388,0.717,0.913,0.580,9
7120,475.865,47.131,643.487,406.449,1.449,1.715,3.411,4.038,3.725,5.909,15.194,0.465,0.551,0.577,0.673,1.360,1.584,1.044,9
7121,496.972,61.129,102.313,408.617,0.545,0.732,1.283,1.724,1.503,4.092,74.224,0.574,0.514,0.745,0.637,1.754,1.501,1.154,9
7122,405.137,54.897,1933.873,409.034,0.829,1.130,1.952,2.660,2.306,4.164,25.668,0.399,0.537,0.393,0.563,0.926,1.326,0.809,9
7123,460.685,56.569,1131.518,434.208,2.079,0.843,4.895,1.984,3.439,4.104,16.740,0.620,0.248,0.694,0.270,1.635,0.635,0.877,9
7124,496.677,46.971,26.089,447.046,1.358,0.975,3.198,2.297,2.748,4.354,20.881,0.606,0.436,0.654,0.465,1.541,1.096,0.945,9
7125,442.713,52.053,928.080,450.118,0.998,1.214,2.350,2.859,2.605,3.889,20.026,0.385,0.468,0.409,0.502,0.964,1.182,0.762,9
7126,412.812,72.107,1867.249,478.159,0.850,1.442,2.001,3.396,2.698,3.986,20.488,0.242,0.410,0.259,0.438,0.610,1.031,0.599,9
7127,503.886,66.202,46.866,485.972,1.837,0.623,4.326,1.468,2.897,3.644,18.256,0.552,0.226,0.585,0.161,1.377,0.380,0.714,9
7128,459.941,51.243,1255.137,491.227,1.109,1.011,2.611,2.381,2.496,3.305,18.104,0.392,0.357,0.417,0.380,0.981,0.895,0.664,9
7129,499.079,88.154,324.429,568.532,0.597,0.871,1.407,2.051,1.729,3.519,53.743,0.205,0.317,0.443,0.344,1.043,0.811,0.660,9
7130,501.251,52.772,119.787,570.484,1.195,0.864,2.815,2.035,2.425,4.102,24.271,0.540,0.386,0.570,0.436,1.343,1.028,0.846,9
7131,415.857,58.999,1897.013,573.943,1.052,0.667,2.476,1.570,2.023,3.466,24.245,0.465,0.332,0.479,0.254,1.128,0.598,0.638,9
7132,499.686,102.105,460.661,591.868,0.507,0.461,1.194,1.085,1.139,3.099,111.297,0.388,0.513,0.571,0.305,1.346,0.717,0.762,9
7133,508.393,85.982,42.213,602.382,0.647,0.693,1.523,1.632,1.578,3.079,34.591,0.258,0.239,0.239,0.321,0.563,0.755,0.471,9
7134,396.910,54.930,2025.228,613.157,1.035,1.406,2.437,3.310,2.873,4.127,18.317,0.345,0.469,0.378,0.512,0.890,1.206,0.749,9
7135,434.921,59.630,1667.954,626.581,1.136,1.060,2.676,2.496,2.586,3.950,20.528,0.391,0.364,0.418,0.392,0.984,0.922,0.674,9
7136,506.810,52.915,9.845,626.337,1.343,0.488,3.162,1.150,2.156,3.643,93.483,0.750,0.619,0.776,0.897,1.827,2.111,1.396,9
7137,450.487,75.688,1293.401,634.089,1.326,0.773,3.122,1.821,2.471,3.630,20.700,0.375,0.225,0.395,0.209,0.929,0.492,0.526,9
7138,443.842,83.210,1561.968,636.643,1.015,0.494,2.390,1.163,1.777,3.617,114.885,0.427,0.428,0.435,0.704,1.025,1.657,0.974,9
7139,495.207,119.355,282.551,648.908,0.490,0.632,1.153,1.488,1.321,3.345,234.919,0.228,0.274,0.928,0.200,2.184,0.471,1.117,9
7140,396.789,45.283,931.052,661.694,1.542,1.133,3.631,2.667,3.149,4.336,16.282,0.554,0.407,0.621,0.461,1.462,1.085,0.910,9
7141,507.515,52.315,34.148,683.683,1.167,1.268,2.749,2.987,2.868,4.053,17.641,0.394,0.428,0.433,0.470,1.019,1.107,0.752,9
7142,500.473,47.614,167.250,694.278,1.039,1.043,2.446,2.457,2.452,3.988,22.416,0.489,0.491,0.519,0.522,1.222,1.228,0.866,9
7143,464.786,66.504,1191.234,722.389,1.357,0.817,3.196,1.923,2.560,4.175,23.642,0.470,0.279,0.499,0.324,1.174,0.764,0.700,9
7144,385.238,36.418,896.514,759.816,1.262,1.056,2.973,2.486,2.729,4.285,20.471,0.710,0.594,0.768,0.642,1.809,1.513,1.179,9
7145,503.089,54.761,86.353,786.730,1.061,1.234,2.498,2.907,2.703,4.339,21.020,0.407,0.474,0.441,0.512,1.039,1.205,0.796,9
7146,448.082,55.044,1550.375,799.300,1.052,1.030,2.477,2.426,2.451,4.089,23.006,0.439,0.430,0.467,0.457,1.100,1.077,0.770,9
7147,434.163,38.192,1666.809,800.959,1.400,0.980,3.298,2.308,2.803,4.027,18.773,0.691,0.484,0.748,0.519,1.762,1.223,1.072,9
7148,441.280,60.636,937.625,829.518,1.045,0.691,2.462,1.627,2.044,3.587,31.703,0.457,0.280,0.476,0.440,1.120,1.037,0.763,9
7149,465.490,56.267,1230.113,845.355,1.412,0.804,3.325,1.894,2.610,3.833,21.301,0.521,0.294,0.554,0.339,1.305,0.799,0.765,9
7150,486.601,56.847,681.306,867.575,0.657,1.011,1.547,2.380,1.964,3.801,32.914,0.362,0.529,0.432,0.551,1.018,1.297,0.824,9
7151,445.856,59.698,796.262,870.741,0.759,1.246,1.787,2.935,2.361,3.635,22.754,0.290,0.471,0.309,0.494,0.727,1.164,0.686,9
7152,481.867,42.799,1042.098,894.088,1.141,1.248,2.688,2.939,2.813,5.104,22.979,0.613,0.670,0.670,0.732,1.578,1.725,1.169,9
7153,524.668,44.588,256.377,915.311,1.484,1.667,3.494,3.925,3.710,5.972,15.405,0.510,0.575,0.633,0.702,1.490,1.654,1.113,9
7154,481.407,78.499,650.603,927.974,0.699,0.887,1.647,2.089,1.868,3.635,33.293,0.255,0.338,0.351,0.334,0.826,0.785,0.570,9
7155,477.821,68.797,1211.501,930.355,0.988,0.802,2.327,1.889,2.108,3.124,22.453,0.313,0.252,0.329,0.284,0.776,0.668,0.512,9
7156,517.282,95.689,21.363,938.915,0.644,0.520,1.517,1.224,1.371,4.367,56.105,0.329,0.452,0.467,0.267,1.099,0.629,0.633,9
7157,451.235,58.276,1491.472,957.623,0.858,1.261,2.019,2.970,2.495,4.038,23.127,0.330,0.490,0.376,0.520,0.886,1.225,0.756,9
7158,478.191,73.998,1095.961,960.300,0.652,1.073,1.535,2.528,2.032,3.218,22.312,0.245,0.351,0.181,0.363,0.425,0.854,0.477,9
7159,453.035,83.560,1461.614,977.496,0.649,1.421,1.529,3.347,2.438,3.658,28.677,0.175,0.392,0.275,0.411,0.648,0.967,0.582,9
7160,485.139,34.806,827.188,978.448,1.506,1.370,3.546,3.227,3.386,4.775,15.637,0.676,0.612,0.779,0.710,1.835,1.673,1.241,9
