 ,baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
8499,303.181,66.749,129.313,1189.906,0.907,0.501,2.135,1.180,1.657,2.285,20.114,0.285,0.302,0.294,0.177,0.692,0.416,0.404,1
8500,307.503,61.517,819.835,1197.671,1.126,0.567,2.653,1.334,1.994,2.706,33.308,0.401,0.260,0.414,0.366,0.975,0.862,0.650,1
8501,301.386,42.409,283.082,1199.927,1.227,1.393,2.888,3.281,3.085,3.513,13.351,0.386,0.439,0.436,0.493,1.026,1.161,0.775,1
8502,301.432,64.181,98.174,1201.659,1.366,0.780,3.218,1.837,2.527,3.050,17.851,0.369,0.209,0.390,0.242,0.919,0.569,0.541,1
8503,308.105,42.722,1301.730,1206.914,1.271,1.017,2.992,2.394,2.693,3.223,15.825,0.471,0.377,0.507,0.405,1.195,0.953,0.764,1
8504,303.318,49.788,1840.105,1209.301,1.663,0.716,3.916,1.687,2.801,2.502,13.971,0.448,0.194,0.481,0.226,1.132,0.533,0.626,1
8505,306.308,46.821,1700.786,1211.865,1.105,0.892,2.603,2.101,2.352,2.451,14.681,0.349,0.283,0.368,0.290,0.866,0.682,0.551,1
8506,298.767,39.782,118.876,1213.291,1.110,2.332,2.614,5.491,4.052,3.999,11.566,0.314,0.692,0.378,0.836,0.891,1.969,1.080,1
8507,298.531,34.772,1917.693,1226.217,0.988,0.607,2.327,1.429,1.878,2.855,24.609,0.673,0.505,0.694,0.465,1.635,1.095,0.984,1
8508,311.130,30.380,444.289,1227.644,1.007,1.289,2.371,3.035,2.703,3.152,15.434,0.511,0.654,0.552,0.706,1.301,1.662,1.055,1
8509,312.283,36.263,621.312,1276.610,1.100,1.433,2.590,3.375,2.983,3.196,13.218,0.401,0.522,0.445,0.577,1.048,1.358,0.858,1
8510,308.475,36.179,942.063,1279.709,1.305,1.138,3.072,2.680,2.876,3.027,13.163,0.475,0.414,0.521,0.455,1.228,1.072,0.815,1
8511,296.731,63.415,1972.095,1288.061,2.384,2.603,5.615,6.131,5.873,15.121,13.101,0.303,0.337,0.770,0.815,1.814,1.919,1.320,1
8512,309.652,60.440,796.840,1310.736,0.926,0.433,2.181,1.019,1.600,2.679,125.181,0.435,0.935,0.437,0.852,1.029,2.005,1.127,1
8513,311.686,39.400,623.349,1310.599,1.103,0.901,2.596,2.121,2.359,2.799,16.910,0.469,0.381,0.495,0.416,1.165,0.979,0.761,1
8514,306.977,66.164,914.595,1318.617,0.855,0.564,2.014,1.327,1.670,2.653,47.704,0.330,0.254,0.358,0.477,0.843,1.124,0.703,1
8515,295.436,60.644,2027.709,1327.101,0.738,0.757,1.737,1.782,1.759,2.455,21.258,0.263,0.277,0.285,0.248,0.672,0.584,0.445,1
8516,306.533,54.935,1504.473,1327.622,0.875,1.007,2.060,2.371,2.216,2.838,18.782,0.292,0.338,0.323,0.356,0.760,0.838,0.566,1
8517,293.598,46.624,134.998,1329.981,0.914,1.329,2.152,3.130,2.641,2.947,15.106,0.300,0.434,0.311,0.465,0.733,1.095,0.659,1
8518,307.569,30.724,1270.684,1350.072,1.656,1.424,3.899,3.353,3.626,3.849,10.491,0.565,0.484,0.679,0.593,1.600,1.397,1.062,1
8519,317.498,41.593,1527.352,1356.569,0.825,1.535,1.942,3.614,2.778,3.015,15.449,0.298,0.559,0.341,0.599,0.803,1.410,0.811,1
8520,309.290,48.103,2004.895,1358.331,1.031,0.910,2.427,2.143,2.285,3.073,19.241,0.411,0.362,0.430,0.387,1.012,0.911,0.681,1
8521,305.404,44.946,357.479,1359.844,0.990,1.387,2.332,3.265,2.798,3.097,14.600,0.320,0.449,0.352,0.485,0.828,1.142,0.706,1
8522,312.824,32.417,1325.339,1379.198,1.069,1.372,2.518,3.231,2.874,3.185,14.027,0.462,0.593,0.508,0.649,1.197,1.529,0.971,1
8523,306.399,25.163,824.925,1386.605,0.895,1.338,2.108,3.152,2.630,3.215,16.691,0.603,0.896,0.621,0.956,1.463,2.252,1.343,1
8524,304.719,56.757,1888.065,1393.553,1.825,1.685,4.298,3.969,4.133,5.275,10.791,0.345,0.315,0.453,0.417,1.068,0.983,0.726,1
8525,307.680,45.922,1366.726,1404.455,0.844,1.359,1.987,3.200,2.593,2.990,16.231,0.297,0.478,0.320,0.509,0.754,1.198,0.708,1
8526,300.189,44.954,106.396,1431.345,0.587,1.198,1.381,2.822,2.102,2.632,33.032,0.272,0.533,0.527,0.553,1.241,1.303,0.900,1
8527,306.187,47.625,1932.639,1459.728,0.726,0.941,1.710,2.216,1.963,2.768,22.826,0.319,0.420,0.393,0.436,0.926,1.026,0.691,1
8528,309.151,53.955,1482.759,1464.785,0.806,1.344,1.897,3.165,2.531,3.089,17.403,0.262,0.434,0.275,0.459,0.649,1.082,0.631,1
8529,309.625,28.823,1209.160,1468.315,1.306,1.510,3.075,3.557,3.316,3.883,12.756,0.577,0.668,0.673,0.772,1.586,1.818,1.206,1
8530,303.528,44.451,252.464,1480.040,1.232,1.318,2.902,3.104,3.003,3.590,14.349,0.398,0.425,0.444,0.474,1.045,1.117,0.765,1
8531,300.059,42.112,124.983,1496.294,0.942,0.884,2.218,2.081,2.150,3.038,20.564,0.462,0.432,0.471,0.456,1.110,1.074,0.772,1
8532,308.858,87.313,361.301,1554.745,0.470,0.553,1.106,1.303,1.204,2.693,122.722,0.565,0.344,0.647,0.345,1.524,0.813,0.864,1
8533,299.599,49.275,1803.656,1554.181,0.941,0.881,2.216,2.075,2.146,2.758,18.708,0.358,0.336,0.377,0.343,0.889,0.809,0.601,1
8534,305.020,41.972,1709.026,1577.926,0.915,0.903,2.155,2.127,2.141,2.955,19.834,0.442,0.436,0.446,0.440,1.051,1.035,0.738,1
8535,299.684,58.540,137.992,1579.752,0.606,0.836,1.428,1.968,1.698,2.420,19.788,0.284,0.313,0.188,0.319,0.442,0.752,0.436,1
8536,318.122,50.094,1072.500,1591.190,1.871,1.225,4.406,2.884,3.645,3.677,10.786,0.402,0.262,0.471,0.315,1.109,0.742,0.667,1
8537,327.616,33.800,1266.891,1593.682,0.761,1.288,1.793,3.033,2.413,3.437,20.203,0.487,0.796,0.449,0.836,1.058,1.969,1.118,1
8538,314.888,48.750,887.269,1598.325,0.702,0.950,1.652,2.236,1.944,2.812,22.656,0.327,0.428,0.349,0.446,0.821,1.050,0.667,1
8539,300.182,31.193,1853.151,1602.449,1.202,1.106,2.829,2.603,2.716,2.917,13.959,0.537,0.494,0.582,0.537,1.371,1.263,0.932,1
8540,309.348,52.899,1030.238,1612.084,0.810,1.619,1.908,3.811,2.860,2.997,14.713,0.227,0.450,0.242,0.482,0.571,1.136,0.636,1
8541,313.039,28.794,1424.619,1618.546,1.213,0.976,2.856,2.298,2.577,3.303,17.408,0.731,0.587,0.781,0.637,1.839,1.500,1.187,1
8542,305.264,39.959,620.991,1644.719,0.929,1.025,2.188,2.413,2.300,2.975,18.313,0.430,0.473,0.440,0.497,1.036,1.170,0.781,1
8543,291.847,80.168,2026.646,1650.358,0.586,0.691,1.379,1.626,1.503,2.664,44.419,0.237,0.242,0.366,0.311,0.862,0.732,0.565,1
8544,292.360,40.842,35.594,1663.248,1.008,1.444,2.373,3.401,2.887,3.305,14.715,0.362,0.519,0.400,0.566,0.942,1.334,0.816,1
8545,319.553,40.025,1305.094,1665.546,0.979,0.837,2.305,1.971,2.138,3.048,21.310,0.510,0.430,0.526,0.488,1.237,1.150,0.845,1
8546,303.390,40.092,1841.580,1673.056,0.596,1.729,1.403,4.070,2.737,3.232,31.513,0.272,0.817,0.591,0.863,1.393,2.033,1.232,1
8547,303.741,50.191,1619.366,1688.836,1.198,0.792,2.821,1.865,2.343,2.734,16.704,0.405,0.273,0.426,0.268,1.002,0.630,0.592,1
8548,308.881,74.562,579.758,1696.848,0.579,0.759,1.365,1.788,1.576,2.701,29.955,0.276,0.283,0.268,0.261,0.631,0.615,0.441,1
8549,329.085,50.713,756.228,1700.811,1.150,0.821,2.709,1.934,2.322,2.861,17.630,0.404,0.291,0.424,0.294,0.998,0.693,0.608,1
8550,299.790,76.672,308.346,1721.682,1.367,0.432,3.220,1.018,2.119,2.906,172.612,0.454,0.709,0.469,0.839,1.104,1.975,1.131,1
8551,312.280,52.983,861.424,1749.867,1.305,0.550,3.072,1.294,2.183,2.397,16.757,0.426,0.270,0.439,0.189,1.035,0.446,0.563,1
8552,304.674,46.179,279.946,1759.853,1.282,1.056,3.019,2.488,2.754,2.937,13.833,0.384,0.317,0.417,0.343,0.982,0.808,0.636,1
8553,313.795,31.427,1230.963,1761.129,1.132,1.085,2.666,2.555,2.611,3.263,16.625,0.599,0.575,0.643,0.616,1.514,1.451,1.049,1
8554,303.959,48.847,1343.213,1778.708,1.101,1.178,2.592,2.773,2.683,3.073,14.998,0.338,0.362,0.365,0.391,0.860,0.920,0.629,1
8555,305.835,60.226,1094.101,1784.807,0.622,1.467,1.464,3.455,2.460,2.895,16.987,0.228,0.444,0.170,0.464,0.401,1.092,0.581,1
8556,297.819,40.124,293.405,1820.260,1.302,0.823,3.065,1.937,2.501,2.669,15.221,0.492,0.312,0.521,0.333,1.227,0.783,0.728,1
8557,305.972,63.938,619.440,1830.253,0.742,0.665,1.747,1.565,1.656,2.521,26.507,0.264,0.264,0.340,0.272,0.802,0.640,0.513,1
8558,309.706,58.232,800.191,1833.160,0.463,0.624,1.090,1.469,1.279,3.053,61.599,0.821,0.468,0.592,0.375,1.394,0.882,0.825,1
8559,306.085,65.911,685.544,1853.468,1.071,0.645,2.523,1.520,2.021,2.774,28.853,0.344,0.185,0.357,0.353,0.840,0.832,0.591,1
8560,298.054,60.232,1335.396,1852.989,1.236,0.586,2.912,1.379,2.145,2.609,16.892,0.386,0.242,0.398,0.155,0.938,0.366,0.503,1
8561,302.046,54.586,1648.848,1861.476,0.821,1.021,1.933,2.403,2.168,2.855,19.051,0.294,0.361,0.289,0.378,0.682,0.891,0.561,1
8562,298.350,72.061,269.255,1864.375,1.100,0.676,2.591,1.591,2.091,2.470,20.768,0.274,0.165,0.285,0.231,0.671,0.545,0.432,1
8563,319.383,49.881,1226.197,1869.016,1.988,1.822,4.682,4.291,4.486,6.346,10.499,0.404,0.374,0.569,0.540,1.340,1.271,0.923,1
8564,294.828,47.496,309.981,1872.317,1.096,0.963,2.581,2.267,2.424,2.758,15.828,0.365,0.320,0.386,0.341,0.908,0.804,0.606,1
8565,298.541,54.630,1562.243,1892.913,0.997,1.087,2.348,2.560,2.454,2.752,15.457,0.282,0.308,0.300,0.326,0.705,0.768,0.521,1
8566,315.254,57.059,1343.585,1907.177,1.036,0.677,2.440,1.594,2.017,3.012,22.200,0.413,0.294,0.429,0.263,1.010,0.620,0.593,1
8567,304.035,56.113,497.524,1911.179,0.755,0.985,1.778,2.318,2.048,2.432,19.082,0.229,0.310,0.296,0.320,0.698,0.754,0.514,1
8568,290.101,72.498,1984.294,1911.283,0.838,0.665,1.974,1.565,1.770,2.550,23.894,0.257,0.216,0.270,0.240,0.636,0.565,0.425,1
8569,307.706,34.217,980.387,1927.604,1.157,1.096,2.725,2.580,2.652,2.822,14.040,0.474,0.449,0.511,0.485,1.204,1.142,0.830,1
8570,301.743,39.428,1464.271,1940.902,1.019,0.823,2.400,1.938,2.169,2.788,18.469,0.487,0.399,0.508,0.386,1.197,0.908,0.751,1
8571,299.329,46.546,700.790,1942.562,1.376,0.976,3.240,2.298,2.769,2.826,13.467,0.397,0.281,0.429,0.309,1.010,0.727,0.623,1
8572,301.147,43.050,664.597,1944.897,1.106,0.930,2.605,2.190,2.398,2.668,15.530,0.401,0.338,0.424,0.350,0.999,0.824,0.647,1
8573,305.766,54.298,921.956,1944.916,0.811,0.872,1.910,2.052,1.981,2.535,18.445,0.292,0.310,0.274,0.306,0.644,0.721,0.483,1
8574,301.735,37.617,1146.609,1949.866,0.919,1.919,2.164,4.520,3.342,3.380,13.311,0.320,0.674,0.368,0.745,0.867,1.755,0.979,1
8575,302.944,32.933,344.856,1954.085,1.070,1.033,2.519,2.432,2.475,3.192,17.660,0.575,0.555,0.610,0.587,1.436,1.383,0.997,1
8576,290.169,87.238,1921.353,1977.896,0.633,0.788,1.492,1.854,1.673,2.247,25.503,0.158,0.195,0.224,0.180,0.527,0.423,0.338,1
8577,295.338,42.696,274.733,1989.162,1.138,0.988,2.679,2.327,2.503,3.152,17.217,0.459,0.399,0.489,0.423,1.152,0.995,0.761,1
8578,299.703,77.822,900.212,1995.946,0.535,0.763,1.260,1.797,1.529,2.474,29.448,0.284,0.259,0.241,0.227,0.568,0.534,0.390,1
8579,295.603,61.058,475.623,2004.239,0.756,0.687,1.779,1.618,1.699,2.960,28.738,0.327,0.320,0.389,0.320,0.916,0.754,0.593,1
8580,298.751,24.266,1502.966,2011.184,1.081,0.984,2.545,2.318,2.431,3.074,17.496,0.781,0.711,0.825,0.750,1.943,1.767,1.313,1
8581,299.759,71.804,1070.747,2015.993,0.436,0.839,1.026,1.975,1.501,2.670,113.366,0.776,0.350,0.677,0.329,1.595,0.775,0.887,1
8582,290.072,40.695,1475.177,2043.961,0.888,1.598,2.092,3.762,2.927,3.394,13.175,0.287,0.519,0.315,0.577,0.741,1.359,0.774,1
8583,291.541,39.835,760.170,7.201,0.991,1.451,2.334,3.416,2.875,3.156,14.183,0.353,0.517,0.385,0.563,0.906,1.326,0.803,1
8584,277.532,44.598,2021.826,11.429,1.072,0.791,2.524,1.863,2.194,2.586,18.003,0.414,0.299,0.432,0.358,1.017,0.844,0.661,1
8585,278.726,86.774,1968.197,14.465,1.256,0.474,2.957,1.117,2.037,2.857,195.176,0.370,0.168,0.384,0.965,0.904,2.271,1.222,1
8586,290.438,45.756,371.597,27.268,0.969,1.087,2.281,2.559,2.420,2.887,16.638,0.351,0.394,0.376,0.417,0.885,0.981,0.661,1
8587,298.011,41.295,616.299,44.009,0.871,0.810,2.051,1.907,1.979,2.971,21.986,0.473,0.450,0.498,0.419,1.173,0.987,0.766,1
8588,290.826,42.304,632.062,46.598,0.637,1.473,1.501,3.469,2.485,2.731,15.659,0.301,0.590,0.222,0.617,0.522,1.453,0.772,1
8589,278.420,43.437,1997.507,45.696,1.586,1.157,3.734,2.725,3.229,3.658,13.199,0.482,0.351,0.542,0.401,1.277,0.944,0.794,1
8590,296.111,55.086,1605.287,47.083,0.897,1.157,2.112,2.724,2.418,2.672,15.550,0.252,0.326,0.269,0.344,0.634,0.810,0.515,1
8591,294.763,24.953,689.133,59.208,1.742,1.317,4.101,3.102,3.602,4.037,11.894,0.830,0.623,0.978,0.743,2.303,1.749,1.446,1
8592,283.174,55.664,82.589,65.489,0.623,0.820,1.466,1.932,1.699,2.536,33.626,0.251,0.340,0.452,0.388,1.064,0.913,0.701,1
8593,295.865,70.153,1916.601,91.694,0.798,0.651,1.880,1.532,1.706,2.342,24.465,0.239,0.209,0.273,0.250,0.643,0.588,0.436,1
8594,298.340,48.273,1890.285,93.746,0.749,0.752,1.763,1.770,1.767,2.649,23.626,0.359,0.363,0.386,0.374,0.908,0.882,0.633,1
8595,296.083,40.391,483.182,102.801,0.973,1.094,2.292,2.577,2.434,2.899,16.488,0.398,0.447,0.420,0.474,0.988,1.116,0.745,1
8596,299.335,54.684,492.035,112.695,1.446,0.749,3.405,1.764,2.585,3.113,18.026,0.463,0.240,0.490,0.274,1.154,0.646,0.661,1
8597,299.741,64.034,850.938,118.005,0.765,0.890,1.802,2.096,1.949,2.481,18.264,0.238,0.269,0.212,0.266,0.499,0.626,0.400,1
8598,296.906,47.874,395.485,119.589,0.770,0.654,1.813,1.541,1.677,2.643,32.286,0.382,0.318,0.473,0.511,1.113,1.203,0.819,1
8599,291.708,43.616,207.719,124.114,1.474,0.749,3.471,1.763,2.617,2.601,14.062,0.492,0.260,0.520,0.239,1.225,0.563,0.674,1
8600,299.789,48.912,1069.410,125.197,0.989,1.009,2.330,2.376,2.353,2.900,17.340,0.350,0.357,0.372,0.376,0.877,0.885,0.623,1
8601,295.263,58.613,584.670,133.295,0.816,0.911,1.922,2.144,2.033,2.677,19.902,0.270,0.303,0.295,0.317,0.695,0.747,0.510,1
8602,297.657,36.552,1544.328,140.716,1.098,0.955,2.585,2.249,2.417,2.354,13.575,0.407,0.354,0.431,0.376,1.016,0.886,0.674,1
8603,289.340,48.992,1966.496,145.936,0.922,1.774,2.171,4.176,3.174,3.163,13.468,0.248,0.486,0.283,0.542,0.666,1.276,0.720,1
8604,297.440,65.828,552.823,151.568,0.646,0.967,1.521,2.278,1.899,2.488,19.737,0.225,0.296,0.195,0.309,0.458,0.727,0.430,1
8605,300.557,44.068,617.264,151.887,1.146,1.333,2.699,3.140,2.920,3.597,15.244,0.396,0.461,0.438,0.509,1.031,1.198,0.790,1
8606,297.137,57.161,1807.670,177.587,0.446,1.098,1.051,2.585,1.818,2.502,140.672,0.758,0.476,0.984,0.489,2.317,1.151,1.294,1
8607,295.008,54.039,265.834,197.205,1.285,0.808,3.026,1.902,2.464,2.564,14.806,0.355,0.225,0.375,0.231,0.882,0.543,0.518,1
8608,298.645,40.414,539.099,201.445,1.096,1.224,2.581,2.882,2.731,2.422,11.506,0.312,0.349,0.338,0.378,0.796,0.889,0.597,1
8609,303.438,66.441,387.039,208.514,0.754,0.506,1.775,1.193,1.484,2.227,117.169,0.305,0.148,0.263,0.905,0.619,2.132,1.110,1
8610,298.089,51.827,1677.581,212.969,0.882,0.856,2.077,2.015,2.046,2.448,17.639,0.300,0.295,0.325,0.288,0.765,0.677,0.511,1
8611,298.465,70.051,358.315,220.767,1.091,0.510,2.570,1.202,1.886,2.775,34.789,0.371,0.332,0.381,0.299,0.897,0.705,0.570,1
8612,302.596,41.848,1192.926,242.334,1.393,0.732,3.280,1.723,2.501,2.782,17.183,0.543,0.284,0.573,0.341,1.350,0.803,0.785,1
8613,295.109,36.280,1821.692,244.682,1.026,1.318,2.415,3.104,2.760,2.889,13.648,0.385,0.496,0.420,0.537,0.988,1.264,0.802,1
8614,302.739,35.709,982.162,257.389,1.211,1.769,2.852,4.165,3.508,4.012,12.571,0.424,0.622,0.501,0.720,1.180,1.695,1.033,1
8615,304.229,52.173,878.906,293.648,0.628,0.992,1.479,2.337,1.908,2.821,21.130,0.326,0.431,0.240,0.447,0.566,1.052,0.597,1
8616,300.123,26.904,418.244,325.924,0.958,0.920,2.256,2.167,2.211,2.753,17.840,0.640,0.617,0.669,0.628,1.575,1.479,1.080,1
8617,299.798,42.254,330.998,327.525,0.728,1.223,1.715,2.880,2.297,2.833,17.416,0.336,0.532,0.284,0.556,0.668,1.309,0.735,1
8618,312.531,40.972,874.605,347.428,0.831,1.094,1.957,2.575,2.266,2.850,18.565,0.364,0.484,0.412,0.508,0.969,1.197,0.770,1
8619,294.451,83.382,96.632,348.249,0.511,0.472,1.204,1.111,1.158,2.303,116.029,0.345,0.513,0.613,0.466,1.443,1.098,0.907,1
8620,309.199,54.587,1318.683,350.842,0.514,0.909,1.211,2.142,1.676,2.379,49.569,0.399,0.393,0.524,0.394,1.233,0.928,0.772,1
8621,301.742,45.753,318.670,354.316,0.961,0.876,2.262,2.062,2.162,2.878,19.508,0.406,0.369,0.427,0.394,1.005,0.927,0.684,1
8622,306.338,37.033,1521.212,356.433,1.120,1.163,2.638,2.739,2.688,3.375,16.416,0.497,0.516,0.537,0.557,1.263,1.312,0.911,1
8623,301.380,78.668,435.973,363.025,0.593,0.527,1.397,1.242,1.320,2.262,19.521,0.246,0.276,0.157,0.153,0.370,0.361,0.259,1
8624,309.565,32.658,833.942,387.139,0.859,0.931,2.023,2.193,2.108,3.074,21.027,0.570,0.613,0.559,0.627,1.316,1.477,0.989,1
8625,297.771,60.456,59.128,389.236,1.298,0.713,3.056,1.680,2.368,2.549,16.124,0.345,0.197,0.361,0.201,0.851,0.474,0.487,1
8626,306.468,33.650,724.016,390.359,1.018,1.769,2.398,4.165,3.281,2.891,10.964,0.331,0.577,0.370,0.644,0.872,1.517,0.875,1
8627,305.391,37.843,1259.240,391.183,1.683,0.990,3.964,2.332,3.148,2.904,11.625,0.517,0.304,0.570,0.338,1.342,0.796,0.780,1
8628,295.080,29.902,130.627,394.098,1.417,1.213,3.336,2.856,3.096,3.709,14.072,0.667,0.571,0.748,0.644,1.762,1.517,1.163,1
8629,308.060,41.824,987.788,394.429,1.267,0.555,2.984,1.307,2.146,2.907,51.364,0.675,0.300,0.701,0.800,1.651,1.884,1.252,1
8630,297.486,42.900,166.716,405.131,1.903,0.499,4.480,1.174,2.827,2.863,17.730,0.752,0.390,0.794,0.257,1.870,0.605,0.983,1
8631,296.127,50.641,1887.364,435.622,0.632,1.527,1.487,3.596,2.542,2.716,21.082,0.212,0.501,0.324,0.527,0.764,1.241,0.728,1
8632,306.655,66.885,346.086,453.939,0.794,0.680,1.869,1.601,1.735,2.608,20.945,0.281,0.260,0.259,0.202,0.609,0.476,0.387,1
8633,308.499,44.467,973.084,458.049,0.575,1.082,1.353,2.549,1.951,2.725,19.761,0.381,0.525,0.252,0.538,0.594,1.267,0.700,1
8634,301.603,41.602,138.066,459.892,1.038,1.003,2.445,2.361,2.403,2.884,16.670,0.417,0.403,0.439,0.423,1.035,0.997,0.719,1
8635,303.037,38.224,1017.497,464.685,1.297,0.791,3.055,1.861,2.458,3.269,19.507,0.649,0.394,0.685,0.441,1.614,1.039,0.960,1
8636,303.822,51.073,1756.886,477.611,1.495,0.599,3.522,1.410,2.466,3.108,30.475,0.586,0.243,0.614,0.445,1.447,1.047,0.893,1
8637,294.717,71.608,1917.232,478.417,0.876,0.487,2.062,1.148,1.605,2.773,149.623,0.371,0.361,0.377,0.984,0.888,2.316,1.240,1
8638,299.167,37.568,1613.820,481.405,1.446,1.325,3.405,3.120,3.262,3.353,11.377,0.438,0.401,0.504,0.462,1.186,1.089,0.805,1
8639,300.030,24.332,260.399,486.988,1.095,1.074,2.578,2.530,2.554,3.408,17.984,0.809,0.794,0.867,0.847,2.041,1.995,1.427,1
8640,307.514,78.355,1593.614,498.663,0.527,0.792,1.241,1.866,1.553,2.645,73.277,0.269,0.284,0.542,0.312,1.277,0.735,0.737,1
8641,306.183,74.087,1692.331,504.390,0.490,0.934,1.154,2.200,1.677,2.799,83.895,0.416,0.356,0.579,0.372,1.364,0.875,0.810,1
8642,307.380,42.682,959.244,523.176,1.104,0.799,2.600,1.882,2.241,2.746,17.677,0.464,0.340,0.485,0.337,1.141,0.793,0.695,1
8643,302.483,64.219,297.584,525.338,0.926,0.634,2.181,1.493,1.837,2.477,25.374,0.302,0.218,0.318,0.294,0.749,0.692,0.510,1
8644,306.355,38.957,1011.073,536.491,1.011,0.882,2.380,2.077,2.229,2.895,18.930,0.485,0.420,0.504,0.463,1.188,1.091,0.806,1
8645,305.790,55.112,754.147,552.659,0.890,0.779,2.095,1.834,1.965,3.043,23.780,0.377,0.325,0.379,0.367,0.893,0.865,0.622,1
8646,300.099,36.844,651.645,554.961,1.367,1.112,3.218,2.618,2.918,3.526,15.094,0.560,0.455,0.615,0.502,1.447,1.181,0.934,1
8647,294.538,40.428,1953.386,569.269,1.080,0.524,2.542,1.233,1.888,2.630,35.536,0.606,0.510,0.624,0.538,1.469,1.267,0.970,1
8648,313.057,52.087,1117.064,575.564,1.155,0.519,2.719,1.223,1.971,3.094,92.561,0.593,0.307,0.612,0.988,1.442,2.326,1.368,1
8649,306.768,38.680,942.306,624.119,1.618,1.227,3.811,2.889,3.350,3.610,11.911,0.498,0.377,0.571,0.440,1.346,1.036,0.849,1
8650,306.357,45.294,1534.639,625.164,1.237,0.847,2.913,1.994,2.454,2.766,15.836,0.437,0.301,0.462,0.307,1.087,0.722,0.653,1
8651,305.205,69.934,1442.276,626.760,0.805,0.851,1.896,2.005,1.950,2.847,22.036,0.252,0.267,0.266,0.275,0.626,0.647,0.450,1
8652,296.125,49.163,1898.478,639.658,0.678,1.057,1.598,2.489,2.043,2.591,23.687,0.243,0.414,0.402,0.430,0.947,1.013,0.693,1
8653,300.493,40.128,133.968,650.387,0.803,0.904,1.891,2.128,2.009,3.047,22.165,0.463,0.508,0.429,0.541,1.011,1.274,0.813,1
8654,312.427,36.325,941.715,680.481,1.159,1.064,2.730,2.504,2.617,2.996,15.243,0.486,0.446,0.522,0.481,1.230,1.132,0.836,1
8655,313.828,43.410,1110.325,683.813,1.258,0.914,2.961,2.153,2.557,3.077,16.516,0.480,0.350,0.511,0.368,1.204,0.867,0.742,1
8656,306.306,35.616,1000.688,687.201,1.121,1.563,2.640,3.681,3.161,3.591,13.479,0.424,0.591,0.480,0.662,1.130,1.558,0.963,1
8657,319.716,50.858,1761.806,688.939,1.067,0.647,2.514,1.525,2.019,3.186,22.295,0.506,0.355,0.522,0.263,1.230,0.619,0.688,1
8658,311.307,45.001,1383.740,690.835,1.052,0.724,2.477,1.705,2.091,2.506,17.518,0.421,0.304,0.437,0.280,1.029,0.659,0.611,1
8659,307.936,35.919,1254.861,703.036,0.824,0.946,1.941,2.228,2.084,2.756,19.145,0.454,0.516,0.444,0.526,1.047,1.238,0.811,1
8660,302.668,35.763,1537.074,707.257,0.822,1.357,1.934,3.195,2.565,2.734,14.822,0.354,0.575,0.345,0.610,0.812,1.435,0.825,1
8661,317.987,66.820,846.788,729.888,1.088,0.559,2.561,1.316,1.939,2.736,20.565,0.356,0.265,0.366,0.179,0.861,0.421,0.479,1
8662,307.313,46.435,1087.572,745.123,0.968,1.150,2.281,2.708,2.494,2.908,16.058,0.333,0.396,0.360,0.421,0.847,0.992,0.652,1
8663,306.062,64.406,445.121,748.472,0.687,0.994,1.617,2.340,1.979,3.033,22.239,0.271,0.359,0.226,0.375,0.533,0.882,0.515,1
8664,300.892,59.122,1868.170,764.908,0.966,0.774,2.274,1.823,2.049,2.583,18.193,0.308,0.254,0.317,0.233,0.746,0.548,0.463,1
8665,309.027,45.237,780.633,776.467,0.756,0.999,1.781,2.353,2.067,2.794,21.200,0.330,0.444,0.395,0.465,0.930,1.096,0.719,1
8666,306.111,56.819,253.090,801.042,0.690,0.536,1.625,1.263,1.444,2.545,22.071,0.352,0.395,0.282,0.227,0.664,0.535,0.426,1
8667,303.341,36.345,389.481,800.208,1.016,1.036,2.393,2.440,2.416,3.191,18.350,0.512,0.522,0.546,0.552,1.286,1.300,0.914,1
8668,307.662,28.296,502.131,813.158,1.413,1.316,3.327,3.100,3.213,3.833,13.341,0.666,0.620,0.763,0.713,1.797,1.679,1.230,1
8669,300.256,56.054,151.824,832.651,0.830,1.055,1.955,2.483,2.219,2.312,15.017,0.226,0.285,0.227,0.299,0.536,0.704,0.442,1
8670,307.374,36.632,467.454,833.237,0.968,0.941,2.278,2.216,2.247,3.139,20.069,0.527,0.514,0.561,0.538,1.321,1.266,0.915,1
8671,301.326,54.586,309.459,839.896,1.073,0.849,2.527,2.000,2.264,2.790,17.561,0.350,0.280,0.368,0.277,0.866,0.653,0.542,1
8672,308.378,42.766,786.572,863.971,1.630,2.595,3.838,6.111,4.975,6.781,9.840,0.344,0.575,0.556,0.838,1.310,1.975,1.185,1
8673,301.643,51.521,265.192,878.611,0.807,0.873,1.901,2.055,1.978,2.914,22.082,0.349,0.371,0.347,0.401,0.816,0.944,0.624,1
8674,310.518,38.355,1427.434,888.395,0.869,0.836,2.047,1.968,2.007,2.953,22.634,0.490,0.471,0.537,0.523,1.264,1.232,0.883,1
8675,307.561,74.061,221.353,890.607,0.471,0.974,1.109,2.294,1.701,2.654,121.617,0.471,0.360,0.740,0.373,1.742,0.878,0.975,1
8676,309.527,91.765,300.874,898.142,0.471,0.623,1.108,1.468,1.288,2.479,31.050,0.357,0.232,0.212,0.180,0.500,0.423,0.327,1
